,pH,EC,OC,N,P,K,S,Zn,Fe,Cu,Mn,Target,Sub_Target
5251,7.5,0.57,0.54,375.3,16.52,169.7,13.08,0.76,7.76,0.3,2.36,0,0
5252,7.5,0.55,0.6,417,9.54,203.6,13.62,0.82,7.36,0.32,2.24,0,0
5253,7.5,0.54,0.56,389.2,10.58,169.2,10.3,0.74,7.54,0.28,2.92,0,0
5254,7.5,0.5,0.6,417,12.6,203.6,10.42,0.64,7.66,0.3,2.36,0,0
5255,7.17,0.36,0.53,359,16.68,205.234,15.44,0.823,7.275,4.1,2.248,0,0
5256,7.7,0.18,0.78,542.1,27.77,376.5,6.03,0.74,7.14,0.46,1.28,0,1
5257,7.2,0.13,0.74,514.3,25.52,297.4,12.5,0.86,7.66,0.62,1.46,0,1
5258,7,0.15,0.76,528.2,26.27,325.3,25.7,0.68,6.62,0.74,1.62,0,1
5259,6.4,0.15,0.8,556,28.53,297.3,10.3,0.66,6.48,0.68,1.6,0,1
5260,6.7,0.16,0.72,500.4,15.01,303.4,12.6,0.82,6.66,0.72,1.48,0,1
5261,6.6,0.16,0.66,458.7,21,319.4,9.81,0.62,6.68,0.66,1.56,0,1
5262,7,0.17,0.7,486.5,20.27,269.4,8.81,0.72,7.76,0.86,1.24,0,1
5263,6.8,0.18,0.75,521.25,15.26,303.1,7.6,0.76,8.82,0.82,1.16,0,1
5264,6.9,0.19,0.76,528.2,10.51,297.4,9.41,0.66,6.46,0.72,1.74,0,1
5265,6.8,0.2,0.7,486.5,18.77,301.4,12.3,0.82,9.24,0.68,1.72,0,1
5266,6.7,0.2,0.74,514.3,18.01,276.3,14.4,0.8,6.64,0.84,1.86,0,1
5267,6.6,0.17,0.68,472.6,11.26,203.1,13.3,0.78,7.52,0.66,1.78,0,0
5268,6.9,0.27,0.72,500.4,12.01,303.1,17.4,0.84,7.58,0.76,1.68,0,1
5269,7,0.23,0.76,528.2,17.26,296.3,16.5,0.86,6.68,0.68,1.62,0,1
5270,6.4,0.23,0.74,514.3,16.51,279.4,7.6,0.82,9.44,0.56,1.58,0,1
5271,7,0.24,0.75,521.25,25.52,201.4,7.9,0.68,8.82,0.62,1.26,0,0
5272,7.2,0.25,0.72,500.4,27.72,293.9,6.03,0.64,7.56,0.64,1.52,0,1
5273,7.3,0.25,0.68,472.6,12.76,283.4,7.6,0.8,7.48,0.86,1.44,0,1
5274,7.2,0.26,0.66,458.7,21,293.4,8.8,0.76,7.42,0.76,1.66,0,1
5275,7.4,0.17,0.6,417,15.76,221.6,9.9,0.74,7.64,0.54,1.82,0,0
5276,7.7,0.2,0.62,430.9,18.01,296.4,10.03,0.72,6.24,0.84,1.24,0,1
5277,7,0.2,0.58,403.1,21,176.1,13.3,0.76,6.26,0.72,1.54,0,0
5278,6.9,0.23,0.64,444.8,13.51,155.4,12.2,0.78,6.38,0.86,1.74,0,0
5279,7.6,0.2,0.7,486.5,18.77,303.1,10.2,0.84,6.6,0.58,1.26,0,1
5280,6.8,0.2,0.56,389.2,16.51,163.2,14.2,0.76,6.44,0.64,1.76,0,0
5281,6.7,0.2,0.6,417,13.51,197.2,15.2,0.84,6.46,0.76,1.86,0,0
5282,6.6,0.25,0.56,389.2,21,213.4,8.81,0.82,6.42,0.82,1.22,0,0
5283,7,0.24,0.52,361.4,11.26,169.3,9.81,0.66,6.56,0.86,1.2,0,0
5284,7.1,0.24,0.66,458.7,9,279.4,6.3,0.86,6.58,0.72,1.28,0,1
5285,7.4,0.22,0.62,430.9,6.75,167.4,7.4,0.84,6.52,0.74,1.32,0,0
5286,6.9,0.22,0.54,375.3,8.25,169.3,6.65,0.78,6.42,0.88,1.36,0,0
5287,7.8,0.17,0.78,542,10.51,72.96,16.8,0.76,6.36,0.26,0.72,0,0
5288,7.6,0.17,0.66,458.7,17.26,227.3,10.7,1.22,7.52,0.44,1.42,0,0
5289,7.8,0.17,0.64,444.8,10.51,291.4,19.3,1.24,7.72,0.38,1.28,0,1
5290,8,0.18,0.7,486.5,9.76,166.2,13.26,0.86,7.6,0.32,1.3,0,0
5291,8.2,0.18,0.74,514.3,9,291.4,11.78,0.64,6.26,0.22,1.22,0,1
5292,7.4,0.19,0.72,500.4,7.5,175.6,18.46,0.78,6.26,0.36,1.22,0,0
5293,7.8,0.21,0.68,472.6,9.76,287.6,12.7,0.64,6.24,0.44,1.58,0,1
5294,7.6,0.22,0.7,486.5,9,277.1,10.68,1.46,6.42,0.4,1.44,0,1
5295,7.8,0.12,0.62,430.9,7.5,213.4,10.6,1.32,6.54,0.34,1.26,0,0
5296,7.9,0.13,0.56,389.2,11.26,193.6,16.62,1.3,6.4,0.32,1.2,0,0
5297,8.4,0.15,0.54,375.3,12.76,237.1,14.72,1.26,6.26,0.46,1.38,0,1
5298,8.5,0.17,0.64,444.8,13.51,257.6,13.78,0.82,7.48,0.24,1.42,0,1
5299,8.2,0.18,0.52,361.4,14.26,169.7,19.26,0.84,7.22,0.34,1.46,0,0
5300,7.8,0.18,0.54,375.3,17.26,197.4,16.2,1.42,6.26,0.24,1.24,0,0
5301,7.6,0.18,0.58,403.1,11.26,163.2,14.12,1.52,6.38,0.22,1.48,0,0
5302,5.5,0.14,0.7,486.5,15.01,163.2,16.6,1.24,6.68,0.3,2.66,0,0
5303,5.7,0.14,0.64,444.8,25.52,229.3,17.1,1.26,6.26,0.44,2.2,0,0
5304,5.9,0.15,0.68,472.6,26.27,269.8,19.25,1.4,6.24,0.54,2.48,0,1
5305,6.2,0.16,0.72,500.4,39.79,233.1,20.2,1.22,6.46,0.66,2.6,0,1
5306,6.4,0.16,0.76,528.2,18.01,169.3,19.1,1.32,6.58,0.64,2.18,0,0
5307,6.8,0.17,0.74,514.3,18.77,129.1,14.4,1.56,7.3,0.32,2.36,0,0
5308,6.9,0.17,0.66,458.7,24.77,169.2,13.3,1.38,8.56,0.34,2.3,0,0
5309,7.2,0.18,0.7,486.5,13.01,133.2,11.2,1.26,6.24,0.56,2.74,0,0
5310,7.4,0.18,0.72,500.4,11.26,221.3,10.05,1.62,6.18,0.5,2.64,0,0
5311,7.7,0.18,0.75,521.25,21,169.5,11.2,1.58,6.7,0.32,2.62,0,0
5312,7.3,0.19,0.78,542.1,14.26,297.3,13.3,1.64,6.62,0.38,2.76,0,1
5313,7.6,0.19,0.76,528.2,12.76,200.1,14.4,1.56,7.36,0.56,2.28,0,0
5314,7.9,0.19,0.74,514.3,18.01,169.3,12.2,1.62,7.48,0.68,2.4,0,0
5315,7.6,0.2,0.7,486.5,12.01,176.4,10.5,1.68,6.22,0.4,2.32,0,0
5316,7.4,0.21,0.66,458.7,17.26,289.1,16.1,1.24,6.46,0.52,2.52,0,1
5317,7.3,0.22,0.72,500.4,23.27,169.2,13.3,1.62,6.42,0.58,2.64,0,0
5318,7,0.23,0.68,472.6,18.01,119.5,12.2,1.68,6.54,0.46,2.54,0,0
5319,6.9,0.23,0.74,514.3,19.52,226.1,14.4,1.44,7.32,0.32,2.86,0,0
5320,6.6,0.24,0.75,521.25,18.01,201.5,13.05,1.58,6.56,0.38,2.12,0,0
5321,5.6,0.13,0.75,521.25,13.51,127.3,14.2,1.3,7.38,0.26,2.28,0,0
5322,5.8,0.13,0.7,486.5,14.26,226.4,12.2,1.24,7.34,0.4,2.34,0,0
5323,5.9,0.16,0.76,528.2,21,233.1,14.2,1.36,7.56,0.24,2.46,0,1
5324,6.2,0.17,0.68,472.6,11.26,173.1,11,1.4,7.62,0.46,2.48,0,0
5325,6.4,0.18,0.74,514.3,12.76,266.3,11.21,1.38,7.42,0.38,2.24,0,1
5326,6.6,0.18,0.75,521.25,19.52,273.2,14.25,1.4,7.48,0.42,2.2,0,1
5327,6.8,0.18,0.78,542.1,10.51,200.3,13.3,1.22,7.86,0.36,2.34,0,0
5328,7,0.18,0.72,500.4,15.01,287.5,12.2,1.26,7.52,0.62,2.36,0,1
5329,7.1,0.19,0.76,528.2,18.07,222.3,10.05,1.32,7.56,0.34,2.24,0,0
5330,7.3,0.19,0.7,486.5,12.01,16.3,11,1.36,7.38,0.68,2.32,0,0
5331,7.5,0.2,0.74,514.3,24.02,170.3,12.25,1.28,7.4,0.44,2.3,0,0
5332,7.7,0.2,0.78,542.1,15.76,286.1,11.25,1.42,7.46,0.3,2.46,0,1
5333,7.9,0.21,0.76,528.2,24.77,163.3,13.3,1.26,7.62,0.48,2.5,0,0
5334,8,0.22,0.75,521.25,15.01,293.1,16.6,1.24,7.58,0.34,2.36,0,1
5335,8.1,0.23,0.72,500.4,18.01,169.3,12.2,1.18,7.48,0.46,2.68,0,0
5336,8.2,0.23,0.68,472.6,12.01,206.1,11.25,1.32,7.36,0.32,2.32,0,0
5337,8.3,0.24,0.74,514.3,17.26,169.3,10.05,1.28,7.42,0.34,2.34,0,0
5338,8.4,0.25,0.75,521.25,23.27,201.2,18.2,1.36,7.76,0.44,2.64,0,0
5339,7,0.13,0.78,542.1,11.26,166.2,9.45,1.36,7.44,0.62,2.46,0,0
5340,7.1,0.14,0.7,486.5,21,289.1,10.05,1.28,6.48,0.58,2.38,0,1
5341,7.2,0.14,0.72,500.4,14.26,169.3,11.5,1.32,6.36,0.36,2.78,0,0
5342,7.3,0.15,0.66,458.7,20.27,163.2,12.2,1.46,8.32,0.6,2.26,0,0
5343,7.4,0.15,0.68,472.6,15.76,113.3,13.45,1.3,7.52,0.34,2.22,0,0
5344,7.6,0.15,0.74,514.3,16.51,169.2,11.2,1.38,7.26,0.52,2.12,0,0
5345,7.8,0.16,0.75,521.25,10.51,139.6,13.3,1.26,7.22,0.36,2.34,0,0
5346,7.9,0.16,0.78,542.1,18.77,222.1,14.4,1.42,6.42,0.58,2.42,0,0
5347,8,0.16,0.72,500.4,18.01,169.2,10.05,1.54,6.34,0.32,2.86,0,0
5348,8.1,0.16,0.74,514.3,12.01,137.1,11.25,1.44,6.56,0.56,2.64,0,0
5349,6.5,0.92,0.74,514,13.51,127.57,12.06,0.76,9.36,1.36,3.92,0,0
5350,6.8,0.79,0.76,528,16.51,193.27,16.3,0.74,9.4,0.92,3.64,0,0
5351,7,0.82,0.62,431,18.77,103.27,13.3,0.68,10.42,1.3,3.82,0,0
5352,7.2,0.86,0.64,445,11.26,201.17,12.06,0.66,9.56,1.34,3.64,0,0
5353,7.1,0.9,0.66,459,14.26,136.25,10.7,0.64,11.14,0.82,4.42,0,0
5354,6.9,0.85,0.7,486,18.77,129.51,10.3,0.66,10.92,0.78,4.4,0,0
5355,6.9,0.85,0.72,500,11.26,156.02,12.9,0.68,7.14,0.36,1.76,0,0
5356,6.8,0.75,0.75,521,13.51,150.41,15,0.7,8.36,0.38,1.84,0,0
5357,6.7,0.79,0.68,473,10.51,137.5,12.06,0.68,7.04,0.42,2.82,0,0
5358,6.5,0.83,0.66,459,12.76,156.02,11.2,0.69,6.12,0.4,2.14,0,0
5359,6.4,0.91,0.7,486,11.26,153.1,12.4,0.66,7.24,0.44,1.76,0,0
5360,6.6,0.95,0.74,514,10.51,169.2,13.3,0.64,7.4,0.42,1.8,0,0
5361,6.3,0.84,0.76,528,14.62,203.2,11.2,0.68,9.44,0.36,1.82,0,0
5362,6.2,0.87,0.64,445,12.76,169.2,13.7,0.64,7.56,0.38,1.9,0,0
5363,6.9,0.88,0.6,417,10.51,179.3,12.9,0.66,7.6,0.4,1.92,0,0
5364,6.8,0.88,0.66,456,11.26,111.2,17.2,0.66,6.64,0.44,1.84,0,0
5365,6.5,0.8,0.72,500,10.51,123.5,10.7,0.64,7.12,0.6,1.82,0,0
5366,6.4,0.95,0.68,473,9,197.5,9.48,0.64,7.62,0.62,1.7,0,0
5367,7,0.9,0.74,514,9.76,169,16.3,0.64,8.45,0.48,1.88,0,0
5368,7.1,0.81,0.78,542,9.76,169.2,16.3,0.64,8.48,0.48,1.88,0,0
5369,7.2,0.78,0.75,521,8.25,201.1,11.2,0.62,7.26,0.42,1.82,0,0
5370,6.8,0.7,0.64,445,10.51,127.6,10.3,0.64,9.84,0.44,1.8,0,0
5371,6.8,0.7,0.64,445,10.51,127.6,13.3,0.66,9.72,0.38,1.84,0,0
5372,6.6,0.69,0.72,500,17.26,123.1,15.9,0.64,8.18,0.36,1.72,0,0
5373,6.9,0.68,0.76,528,13.51,136.2,9.05,0.66,9.36,0.38,1.7,0,0
5374,6.7,0.66,0.78,542,9,127.5,21.1,0.64,7.42,0.4,1.66,0,0
5375,7,0.75,0.75,521,9.76,197.5,18.9,0.66,7.2,0.42,1.64,0,0
5376,7.2,0.18,0.66,458.7,23.27,169.3,11.23,1.22,7.72,0.3,2.42,0,0
5377,7.1,0.19,0.72,500.4,28.52,287.3,11,0.7,7.64,0.32,2.18,0,1
5378,6.6,0.19,0.68,472.6,26.27,189.4,9.4,0.72,7.56,0.3,2.64,0,0
5379,6.8,0.19,0.74,514.3,39.74,179.2,5.6,0.66,6.18,0.34,2.52,0,0
5380,6.9,0.2,0.76,528.2,29.28,287.1,7.8,1.36,8.88,0.32,2.64,0,1
5381,6.2,0.21,0.75,521.25,25.52,139.4,9.9,0.64,8.66,0.28,2.66,0,0
5382,6.4,0.23,0.7,486.5,11.26,267.2,10.25,0.62,9.72,0.3,2.54,0,1
5383,6.1,0.23,0.66,458.7,21,283.4,8.4,0.66,7.9,0.32,2.62,0,1
5384,6,0.24,0.68,472.6,14.26,163.3,9.5,1.46,6.94,0.34,3,0,0
5385,5.4,0.1,0.75,521.25,23.27,137.2,13.5,0.6,6.9,0.3,2.64,0,0
5386,5.3,0.24,0.32,500.4,20.27,287.2,6.6,0.66,6.84,0.26,2.18,0,1
5387,5.2,0.11,0.68,472.6,15.01,163.5,16.6,0.64,6.24,0.32,2.66,0,0
5388,5,0.12,0.72,500.4,24.02,287.3,18.4,0.66,6.62,0.22,2.7,0,1
5389,6.2,0.12,0.66,458.7,17.26,167.3,19.3,0.64,6.68,0.2,2.78,0,0
5390,6.4,0.12,0.7,486.5,23.27,200.3,12.2,0.62,7.5,0.22,2.64,0,0
5391,5,0.24,0.74,514.3,13.51,263.1,7.8,0.64,6.68,0.3,2.22,0,1
5392,6.6,0.13,0.64,444.8,10.51,163.4,13.7,0.66,7.14,0.24,2.62,0,0
5393,7,0.13,0.7,486.5,11.26,169.3,13.3,0.7,6.46,0.24,2.24,0,0
5394,7.1,0.13,0.75,521.25,21,287.3,16.1,0.72,6.78,0.24,2.36,0,1
5395,7.3,0.14,0.74,514.3,13.51,169.4,17.2,0.7,7.32,0.26,2.38,0,0
5396,7.5,0.14,0.68,472.6,24.77,167.2,14.4,0.68,7.28,0.22,2.34,0,0
5397,7.7,0.16,0.66,458.7,16.51,287.2,13.3,0.66,6.66,0.2,2.4,0,1
5398,7.8,0.16,0.72,500.4,10.51,133.4,14.4,0.66,6.42,0.24,2.54,0,0
5399,7.9,0.16,0.76,528.2,18.77,287.2,16.1,0.68,7.14,0.26,2.56,0,1
5400,8,0.17,0.75,521.25,18.01,176.3,17.4,0.64,7.24,0.24,2.6,0,0
5401,7.7,0.17,0.7,486.5,12.01,287.9,17.2,0.66,7.36,0.26,2.36,0,1
5402,7.4,0.18,0.62,430.9,17.26,163.1,14.3,0.7,7.28,0.28,2.4,0,0
5403,5.4,0.25,0.76,528.2,15.76,163.6,9.1,0.68,6.72,0.28,2.34,0,0
5404,5.5,0.25,0.68,472.6,24.77,287.4,11.23,0.7,6.78,0.22,2.36,0,1
5405,5.9,0.26,0.6,417,16.51,163.2,12.2,0.68,6.84,0.24,2.4,0,0
5406,6.2,0.26,0.64,444.8,10.51,287.1,9.9,1.48,6.88,0.2,2.42,0,1
5407,6.3,0.27,0.58,403.1,18.77,169.3,11.2,0.68,7,0.2,3.46,0,0
5408,6.5,0.28,0.66,458.7,18.01,287.2,14.4,0.66,7.1,0.24,3.5,0,1
5409,6.7,0.28,0.72,500.4,12.01,269.3,16.6,0.64,6.04,0.26,2.84,0,1
5410,6.9,0.29,0.75,521.25,24.02,176.2,18.1,0.68,6.24,0.24,2.92,0,0
5411,6.8,0.29,0.74,514.3,12.26,163.2,13.4,0.66,6.18,0.26,2.9,0,0
5412,7,0.3,0.76,528.2,23.27,163.2,11.2,0.64,6.62,0.24,2.86,0,0
5413,7.2,0.3,0.7,486.5,17.26,287.3,16.6,0.68,6.34,0.26,3.18,0,1
5414,7.3,0.3,0.62,430.9,23.27,297.3,13.5,0.7,6.42,0.24,3.14,0,1
5415,7.5,0.3,0.58,403.1,24.77,137.5,11.05,0.66,6.4,0.26,2.64,0,0
5416,7.7,0.55,0.52,361,10.51,127.9,11.2,0.62,9.98,0.24,1.82,0,0
5417,6.8,0.28,0.56,389.2,25.52,162.7,27.1,0.62,6.26,0.22,1.3,0,0
5418,6.6,0.28,0.6,417,27.77,176.3,24.9,0.7,6.82,0.48,1.22,0,0
5419,6.7,0.27,0.52,361.4,18.77,287.3,21.1,0.72,6.84,0.36,1.18,0,1
5420,7,0.26,0.62,430.9,21,170.62,17.6,0.68,6.44,0.28,1.34,0,0
5421,7.2,0.24,0.7,486.5,13.51,169.23,18.1,0.62,6.86,0.2,1.3,0,0
5422,7.1,0.25,0.64,444.8,10.51,197.3,16.3,0.66,5.24,0.38,1.28,0,0
5423,7,0.26,0.66,458.7,18.77,163.2,15.9,0.68,5.28,0.44,1.22,0,0
5424,7.2,0.27,0.54,375.3,16.51,169.3,24,0.72,5.56,0.26,1.36,0,0
5425,7,0.27,0.68,472.6,18.01,171.74,17.6,0.76,5.44,0.22,1.26,0,0
5426,6.9,0.17,0.8,556,25.52,297.3,11.25,1.74,7.38,0.32,1.38,0,1
5427,7.2,0.16,0.74,514.3,28.53,263.8,10.25,1.66,7.12,0.66,1.16,0,1
5428,7.1,0.17,0.64,444.8,26.27,297.4,13.35,1.4,7.36,0.64,1.26,0,1
5429,7,0.18,0.72,500.4,36.03,235.1,19.45,1.56,7.18,0.58,1.22,0,1
5430,7.4,0.19,0.75,521.25,27.77,176.4,16.6,1.62,6.48,0.56,1.32,0,0
5431,7.2,0.18,0.8,556,29.28,316.3,15.5,1.34,6.4,0.6,1.38,0,1
5432,7.3,0.14,0.78,542.1,26.27,293.4,17,1.42,6.32,0.62,1.22,0,1
5433,7.5,0.14,0.58,403.1,11.26,267.6,16.8,0.68,6.48,0.46,1.12,0,1
5434,7.6,0.15,0.66,458.7,12.01,293.4,22.6,0.76,6.32,0.56,1.46,0,1
5435,7.9,0.15,0.7,486.5,17.26,197.6,14,0.62,6.36,0.28,1.38,0,0
5436,8,0.16,0.74,514.3,15.01,287.1,21.8,0.64,6.6,0.36,1.42,0,1
5437,8.2,0.17,0.64,444.8,10.51,163.2,20.4,0.6,7.14,0.26,1.36,0,0
5438,8.5,0.17,0.6,417,12.76,177.6,22.2,0.68,6.18,0.52,1.22,0,0
5439,7.9,0.18,0.62,430.9,13.51,156.1,10.51,0.66,6.4,0.3,1.44,0,0
5440,7.3,0.18,0.72,500.4,11.26,293.5,11.58,1.12,5.78,0.44,1.2,0,1
5441,6.8,0.18,0.66,458.7,12.01,216.1,14.4,1.44,6.46,0.56,1.38,0,0
5442,6.5,0.19,0.74,514.3,24.02,163.5,12.68,0.78,6.4,0.24,1.34,0,0
5443,7.2,0.2,0.62,430.9,15.76,163.6,14.86,1.36,6.52,0.42,1.4,0,0
5444,7.6,0.24,0.58,403.1,12.76,157.3,13.51,1.44,6.82,0.52,1.36,0,0
5445,7.9,0.25,0.52,361.4,16.51,196.5,13.82,0.86,6.54,0.36,1.28,0,0
5446,8.2,0.25,0.56,389.2,11.26,179.3,15.68,0.8,7.26,0.46,1.2,0,0
5447,7.6,0.29,0.74,514.3,12.07,287.1,14.6,1.28,6.46,0.26,1.18,0,1
5448,6.9,0.22,0.5,347.5,14.26,286.1,14.8,0.8,6.44,0.42,1.36,0,1
5449,7.2,0.23,0.56,389.2,21,203.6,23.8,0.82,6.76,0.56,1.4,0,0
5450,7.4,0.24,0.6,417,15.76,291.6,19,0.78,6.72,0.28,1.22,0,1
5451,7.4,0.14,0.6,417,9.76,287.3,18.4,0.74,6.32,0.26,1.36,0,1
5452,7.3,0.14,0.52,361.4,8.25,163.6,16,0.62,6.34,0.52,1.28,0,0
5453,6.8,0.16,0.56,389.2,9,297.1,20.64,0.62,6.12,0.4,1.38,0,1
5454,6.6,0.17,0.62,430.9,8.25,169.3,16.42,0.86,6.76,0.24,1.26,0,0
5455,6.7,0.18,0.74,514.3,9.76,287.5,15.22,0.78,7.22,0.56,1.36,0,1
5456,6.9,0.18,0.66,458.7,9,167.1,14.6,0.7,7.2,0.2,1.3,0,0
5457,7.1,0.18,0.72,500.4,8.25,197.3,19.2,1.16,6.58,0.28,1.18,0,0
5458,7.3,0.18,0.68,472.6,6.75,293.5,18.36,0.82,6.2,0.24,1.46,0,1
5459,7.4,0.19,0.75,521.25,6,149.1,15.2,1.38,6.42,0.26,1.4,0,0
5460,7.6,0.19,0.74,514.3,9,287.6,16.64,0.72,5.48,0.58,1.32,0,1
5461,8,0.24,0.54,375.3,7.5,168.4,15.6,0.82,4.82,0.26,1.52,0,0
5462,8.4,0.24,0.64,444.8,9,302.5,16.26,1.12,6.44,0.5,1.58,0,1
5463,8.3,0.27,0.52,361.4,10.51,287.7,19.68,1.44,5.32,0.46,1.24,0,1
5464,7.9,0.28,0.56,389.2,12.01,169.5,15.56,0.76,6.26,0.2,1.26,0,0
5465,7.8,0.29,0.62,430.9,11.26,297.6,16.2,1.24,6.4,0.52,1.38,0,1
5466,7.6,0.28,0.66,458.7,9,216,21.44,1.28,6.22,0.54,1.24,0,0
5467,7.4,0.28,0.58,403.1,9.76,169.5,22.4,1.16,7.38,0.26,1.3,0,0
5468,7.5,0.25,0.52,361.4,8.25,167.7,17.4,1.22,7.56,0.24,1.56,0,0
5469,7.9,0.23,0.54,375.3,10.51,167.2,22.6,0.62,6.44,0.5,1.26,0,0
5470,8.1,0.22,0.62,430.9,10.51,283.3,16.24,1.32,6.72,0.4,1.28,0,1
5471,7.9,0.12,0.54,375.3,12.01,179.6,17.8,0.76,7.14,0.46,1.36,0,0
5472,7.4,0.14,0.6,417,15.01,376.2,14.4,0.62,6.36,0.4,1.26,0,1
5473,7.3,0.15,0.64,444.8,18.01,289.2,15.2,0.66,6.38,0.44,1.2,0,1
5474,7.2,0.15,0.58,403.1,12.01,163.7,16.44,1.42,6.2,0.32,1.34,0,0
5475,7,0.16,0.56,389.2,11.26,267.8,16,1.26,6.76,0.3,1.26,0,1
5476,7.2,0.17,0.52,361.4,21,137.6,22.2,0.86,6.86,0.62,1.3,0,0
5477,7.6,0.18,0.54,375.3,12.01,306.1,23.5,0.62,7.86,0.34,1.42,0,1
5478,8.2,0.17,0.54,375.3,21,293.6,12.6,0.72,6.24,0.32,1.3,0,1
5479,8,0.17,0.68,472.6,14.26,167.2,14.8,0.74,5.76,0.38,1.26,0,0
5480,7.5,0.18,0.7,486.5,16.51,216.1,12.6,0.86,6.42,0.54,1.22,0,0
5481,7,0.18,0.75,521.25,10.51,169.6,23.6,0.76,6.3,0.4,1.16,0,0
5482,6.8,0.19,0.66,458.7,17.26,267.1,15.6,1.4,6.78,0.2,1.3,0,1
5483,7,0.18,0.7,486.5,16.51,197.1,11.62,1.38,6.56,0.58,1.18,0,0
5484,7.4,0.23,0.54,375.3,13.51,287.1,22.4,1.3,6.86,0.44,1.44,0,1
5485,8.3,0.26,0.62,430.9,21,163.2,21.4,0.78,7.18,0.42,1.3,0,0
5486,8,0.27,0.66,458.7,13.51,227.1,14.6,0.76,5.8,0.38,1.42,0,0
5487,7.8,0.28,0.7,486.5,16.51,163.1,16.2,0.84,6.16,0.4,1.24,0,0
5488,7.4,0.17,0.75,521.25,17.26,193.2,13.8,1.24,6.32,0.22,1.06,0,0
5489,7.2,0.18,0.6,417,18.01,169.5,22,1.26,6.26,0.44,1.22,0,0
5490,7,0.18,0.52,361.4,15.01,287.1,13.6,0.96,6.3,0.46,1.28,0,1
5491,7.2,0.25,0.52,361.4,12.07,191.3,18.6,0.76,6.6,0.2,1.18,0,0
5492,7.5,0.13,0.54,375.3,9,179.6,15.2,0.68,6.48,0.48,1.12,0,0
5493,6.5,0.17,0.7,486.5,7.5,163.6,18.6,0.66,6.42,0.4,1.24,0,0
5494,7.8,0.19,0.6,417,9.76,197.3,22.26,0.76,4.76,0.54,1.56,0,0
5495,7.4,0.2,0.56,389.2,8.25,227.1,16.8,0.84,6.28,0.44,1.38,0,0
5496,8.2,0.23,0.62,430.9,8.25,287.6,20.6,1.26,5.46,0.28,1.44,0,1
5497,8.5,0.27,0.58,403.1,9.76,197.6,14.2,0.64,7.38,0.48,1.32,0,0
5498,8,0.28,0.5,347.5,12.76,296.6,23.14,0.62,7.12,0.22,1.58,0,1
5499,7.2,0.26,0.42,391.9,6.75,139.6,18.5,1.34,7.12,0.5,1.52,0,0
5500,7.7,0.24,0.6,417,9,293.6,15.26,0.64,7.22,0.26,1.42,0,1
5501,8,0.24,0.58,403.1,11.26,197.6,18.32,1.3,6.12,0.44,1.44,0,0
5502,7.5,0.14,0.5,347.5,13.51,301.6,18.82,0.72,6.22,0.56,1.44,0,1
5503,7.9,0.11,0.7,486.5,16.51,127.31,12.9,1.16,6.48,0.46,2.46,0,0
5504,7.4,0.13,0.68,472.6,21,109.68,19.4,1.38,7.52,0.32,2.24,0,0
5505,8,0.13,0.75,521.25,11.25,167.21,16.8,1.22,7.22,0.38,2.38,0,0
5506,7.6,0.13,0.6,417,14.26,267.1,13.6,1.46,7.58,0.26,2.2,0,1
5507,7.8,0.14,0.66,458.7,15.76,126.3,15.5,1.32,6.6,0.22,2.32,0,0
5508,7.4,0.15,0.72,500.4,16.51,167.6,18.5,1.2,6.64,0.42,2.26,0,0
5509,7.9,0.15,0.76,528.2,13.51,197.6,10,1.34,6.32,0.36,2.34,0,0
5510,8,0.16,0.78,542.1,14.26,263.1,9.45,1.42,6.36,0.58,2.44,0,1
5511,7.6,0.17,0.7,486.5,18.01,167.3,15.08,1.24,6.42,0.3,2.56,0,0
5512,7.8,0.18,0.75,521.25,14.26,197.6,11.2,1.26,6.44,0.46,2.52,0,0
5513,7.9,0.2,0.68,472.6,10.51,199.6,15.5,1.08,7.56,0.24,2.48,0,0
5514,7.4,0.22,0.66,458.7,11.26,223.1,13.8,1.44,8.38,0.56,2.36,0,0
5515,7.3,0.23,0.74,514.3,21,267.4,15.5,1.36,8.26,0.48,2.3,0,1
5516,6.4,0.26,0.78,542.1,24.77,179.6,16.6,1.14,7.16,0.5,2.18,0,0
5517,6.5,0.26,0.76,528.2,16.51,286.7,15.6,1.3,7.08,0.38,2.26,0,1
5518,7.7,0.25,0.72,500.4,13.51,197.2,10.8,1.28,7.22,0.32,2.24,0,0
5519,6.8,0.27,0.7,486.5,10.51,197.6,9.5,1.26,6.38,0.34,2.22,0,0
5520,7,0.28,0.66,458.7,18.01,269.1,9.95,1.2,6.24,0.26,2.32,0,1
5521,7.2,0.29,0.72,500.4,12.01,167.4,10.25,1.2,6.2,0.22,2.56,0,0
5522,7.5,0.26,0.74,514.3,17.26,269.3,12.8,1.48,6.5,0.58,2.48,0,1
5523,7.7,0.25,0.75,521.25,24.02,169.7,11.25,1.56,6.66,0.46,2.2,0,0
5524,8,0.24,0.68,472.6,10.51,267.1,9.75,1.5,6.62,0.34,2.52,0,1
5525,7.8,0.22,0.66,458.7,19.52,276.3,10.25,1.26,6.54,0.52,2.58,0,1
5526,7.4,0.21,0.72,500.4,16.51,167.3,11.05,1.46,6.26,0.24,2.36,0,0
5527,7,0.2,0.75,521.25,11.26,287.1,9.9,1.42,6.42,0.26,2.38,0,1
5528,6.6,0.23,0.7,486.5,21,167.3,10,1.3,6.38,0.54,2.46,0,0
